Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Number.of.Passengers,Destroyed,UniqueID
20001208X06328,Accident,MIA96LA198,1996-07-31,"SARASOTA, FL",United States,,,Non-Fatal,Substantial,N397MS,Cessna,210L,No,1,Reciprocating,Unknown,0.0,1.0,0.0,0.0,Vmc,Approach,Probable Cause,22-10-1996,1.0,False,Cessna 210L
20001208X06247,Accident,FTW96LA329,1996-07-31,"BURLINGTON, CO",United States,,,Non-Fatal,Substantial,N25SK,Grumman,G-164A,No,1,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,Vmc,Maneuvering,Probable Cause,18-02-1997,1.0,False,Grumman G-164A
20001208X06622,Accident,SEA96LA181,1996-08-01,"SPOKANE, WA",United States,,,Non-Fatal,Substantial,N2839V,Beech,35,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Unk,Cruise,Probable Cause,30-09-1997,1.0,False,Beech 35
20001208X06571,Accident,MIA96LA199,1996-08-01,"VICTORIA, MS",United States,,,Non-Fatal,Substantial,N737DK,Cessna,172N,No,1,Reciprocating,Personal,0.0,0.0,1.0,0.0,Vmc,Cruise,Probable Cause,18-02-1997,1.0,False,Cessna 172N
20001208X06569,Accident,LAX96WA348,1996-08-01,,Fiji,,,Non-Fatal,Substantial,N9483P,Piper,PA-24-260C,No,1,Reciprocating,Ferry,0.0,0.0,0.0,1.0,Vmc,,Foreign,07-04-1998,1.0,False,Piper PA-24-260C
20001208X06436,Accident,CHI96LA267,1996-08-01,"FOND DU LAC, WI",United States,,,Non-Fatal,Substantial,N33UA,Yakovlev,YAK-3UA,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Approach,Probable Cause,29-04-1997,1.0,False,Yakovlev YAK-3UA
20001208X06611,Accident,SEA96FA175,1996-08-02,"PURDY, WA",United States,,,Fatal(2),Destroyed,N9360M,Mooney,M20E,No,1,Reciprocating,Personal,2.0,0.0,0.0,0.0,Unk,Cruise,Probable Cause,31-03-1998,2.0,True,Mooney M20E
20001208X06539,Accident,LAX96FA294,1996-08-02,"GRAND CANYON, AZ",United States,,,Fatal(1),Destroyed,N4634H,Mooney,M20K,No,1,Reciprocating,Personal,1.0,0.0,0.0,0.0,Vmc,Cruise,Probable Cause,31-03-1998,1.0,True,Mooney M20K
20001208X06395,Accident,ANC96LA115,1996-08-02,"NEW STUYAHOK, AK",United States,KNW,NEW STUYAHOK,Non-Fatal,Substantial,N800NC,De Havilland,DHC-4,No,2,Reciprocating,Unknown,0.0,0.0,0.0,2.0,Vmc,Landing,Probable Cause,18-02-1997,2.0,False,De Havilland DHC-4
20001208X06394,Accident,ANC96LA114,1996-08-02,"WAINWRIGHT, AK",United States,,,Non-Fatal,Substantial,N20752,Cessna,185,No,1,Reciprocating,Unknown,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,18-02-1997,1.0,False,Cessna 185
20001208X06600,Accident,NYC96LA162,1996-08-02,"SODUS, NY",United States,NONE,SODUS,Non-Fatal,Substantial,N612FL,Piper,PA-28-140,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Landing,Probable Cause,23-05-1997,2.0,False,Piper PA-28-140
20001208X06443,Accident,CHI96LA275,1996-08-02,"WALKER, MN",United States,Y49,WALKER MUNICIPAL,Non-Fatal,Substantial,N823T,Beech,V35B,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,04-10-1996,1.0,False,Beech V35B
20001208X06441,Accident,CHI96LA273,1996-08-02,"SOUTH ELGIN, IL",United States,,,Non-Fatal,Substantial,N18259,Beech,77,No,1,Reciprocating,Personal,0.0,0.0,1.0,0.0,Vmc,Climb,Probable Cause,25-08-1997,1.0,False,Beech 77
20001208X06439,Accident,CHI96LA271,1996-08-02,"WISCONSIN RAPID, WI",United States,,,Non-Fatal,Substantial,N3238X,Cessna,150,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Cruise,Probable Cause,23-12-1996,1.0,False,Cessna 150
20001208X06416,Accident,ATL96LA116,1996-08-02,"MAYERSVILLE, MS",United States,,,Non-Fatal,Substantial,N7362,Grumman,G-164A,No,1,Reciprocating,Aerial Application,0.0,0.0,1.0,1.0,Vmc,Maneuvering,Probable Cause,11-11-1996,2.0,False,Grumman G-164A
20001208X06412,Accident,ATL96FA114,1996-08-02,"GREER, SC",United States,UNK,SLOAN AIRPORT,Fatal(1),Substantial,N4813F,Cessna,TU206A,No,1,Reciprocating,Personal,1.0,0.0,0.0,0.0,Vmc,Cruise,Probable Cause,31-03-1998,1.0,False,Cessna TU206A
20001208X06392,Accident,ANC96LA112,1996-08-02,"NIKISKI, AK",United States,L-3A,MCGANN INDUSTRIAL,Non-Fatal,Substantial,N78108,Cessna,172K,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,18-02-1997,1.0,False,Cessna 172K
20001208X06572,Accident,MIA96LA200,1996-08-03,"BARTON, AL",United States,,,Fatal(1),Destroyed,N5015T,Bell,206B III,No,1,Turbo Shaft,Aerial Application,1.0,0.0,0.0,0.0,Vmc,Cruise,Probable Cause,30-06-1997,1.0,True,Bell 206B III
20001208X06435,Accident,CHI96LA266,1996-08-03,"BENTON HARBOR, MI",United States,BEH,BENTON HARBOR/ROSS FIELD,Non-Fatal,Destroyed,N8919G,Cessna,404,No,2,Reciprocating,Unknown,0.0,1.0,0.0,0.0,Vmc,Go-Around,Probable Cause,29-08-1997,1.0,True,Cessna 404
20001208X06617,Accident,SEA96LA176,1996-08-03,"BELGRADE, MT",United States,,,Non-Fatal,Substantial,N9853,Grumman-schweizer,G-164A,No,1,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,Vmc,Cruise,Probable Cause,23-05-1997,1.0,False,Grumman-schweizer G-164A
20001208X06599,Accident,NYC96LA161,1996-08-03,"PITTSBURGH, PA",United States,AGC,ALLEGHENY COUNTY,Non-Fatal,Substantial,N2552Z,American Champion (acac),8KCAB,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,23-05-1997,1.0,False,American Champion (acac) 8KCAB
20001208X06544,Accident,LAX96LA295,1996-08-03,"DOUGLAS, AZ",United States,DUG,BISBEE DOUGLAS INT'L,Non-Fatal,Substantial,N1616Z,Luscombe,8F,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,16-12-1996,1.0,False,Luscombe 8F
20001208X06527,Accident,IAD96LA127,1996-08-03,"MIDLAND, OH",United States,,,Non-Fatal,Substantial,N12141,Cessna,172,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,25-08-1997,1.0,False,Cessna 172
20001208X06490,Accident,FTW96LA334,1996-08-03,"PUEBLO, CO",United States,PUB,PUEBLO MEMORIAL,Non-Fatal,Substantial,N414N,Cessna,210,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Takeoff,Probable Cause,01-02-1997,2.0,False,Cessna 210
20001208X06486,Accident,FTW96LA330,1996-08-03,"FORREST CITY, AR",United States,,,Non-Fatal,Substantial,N445M,Schleicher,KA6-CR,No,,Unknown,Personal,0.0,0.0,0.0,1.0,Vmc,Takeoff,Probable Cause,24-09-1996,1.0,False,Schleicher KA6-CR
20001208X06442,Accident,CHI96LA274,1996-08-03,"YANKTON, SD",United States,YKN,CHAN GURNEY AIRPORT,Non-Fatal,Substantial,N3392V,Beech,35,No,1,Reciprocating,Personal,0.0,0.0,0.0,4.0,Vmc,Approach,Probable Cause,23-05-1997,4.0,False,Beech 35
20001208X06415,Accident,ATL96LA115,1996-08-03,"SMITHVILLE, TN",United States,0A3,SMITHVILLE MUNICIPAL,Non-Fatal,Substantial,N8584T,Cessna,182,No,1,Reciprocating,Business,0.0,0.0,0.0,5.0,Vmc,Takeoff,Probable Cause,18-02-1997,5.0,False,Cessna 182
20001208X06525,Accident,IAD96LA124,1996-08-04,"WAVERLY, OH",United States,I57,PIKE COUNTY,Non-Fatal,Destroyed,N61049,Cessna,150,No,1,Reciprocating,Personal,0.0,0.0,1.0,0.0,Imc,Approach,Probable Cause,30-01-1998,1.0,True,Cessna 150
20001208X06521,Accident,IAD96FA126,1996-08-04,"PITTSBURGH, PA",United States,,,Fatal(1),Destroyed,N2HT,Aerotek,PITTS SPECIAL S-1S,No,1,Reciprocating,Unknown,1.0,0.0,0.0,0.0,Vmc,Maneuvering,Probable Cause,31-03-1998,1.0,True,Aerotek PITTS SPECIAL S-1S
20001208X06488,Accident,FTW96LA332,1996-08-04,"START, LA",United States,,,Non-Fatal,Destroyed,N20GH,Ayres,S2R-G5,No,1,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,Vmc,Takeoff,Probable Cause,15-04-1998,1.0,True,Ayres S2R-G5
20001208X06391,Accident,ANC96LA111B,1996-08-04,"HEALY, AK",United States,,,Non-Fatal,Substantial,N5246E,Cessna,185,No,1,Reciprocating,Unknown,0.0,0.0,4.0,5.0,Vmc,Cruise,Probable Cause,23-05-1997,9.0,False,Cessna 185
20001208X06574,Accident,MIA96LA202,1996-08-04,"LIVE OAK, FL",United States,24J,SUWANNEE COUNTY,Non-Fatal,Substantial,N3399W,Piper,PA-32-260,No,1,Reciprocating,Personal,0.0,0.0,0.0,4.0,Vmc,Approach,Probable Cause,10-12-1996,4.0,False,Piper PA-32-260
20001208X06554,Accident,LAX96LA307,1996-08-04,"CASA GRANDE, AZ",United States,CGZ,CASA GRANDE MUNICIPAL,Non-Fatal,Substantial,N2431Y,Cessna,A185F,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,30-05-1997,1.0,False,Cessna A185F
20001208X06548,Accident,LAX96LA301,1996-08-04,"SANTA ANA, CA",United States,SNA,JOHN WAYNE,Non-Fatal,Substantial,N8124S,Piper,PA-28-236,No,1,Reciprocating,Public Aircraft,0.0,0.0,0.0,2.0,Vmc,Taxi,Probable Cause,05-09-1997,2.0,False,Piper PA-28-236
20001208X06545,Accident,LAX96LA296,1996-08-04,"AVALON, CA",United States,AVX,CATALINA,Non-Fatal,Substantial,N6209V,Cessna,421C,No,2,Reciprocating,Personal,0.0,4.0,3.0,0.0,Vmc,Landing,Probable Cause,10-04-1998,7.0,False,Cessna 421C
20001208X06526,Accident,IAD96LA125,1996-08-04,"CINCINNATI, OH",United States,LUK,CINCINNATI-LUNKEN,Non-Fatal,Substantial,N172PS,Cessna,172M,No,1,Reciprocating,Instructional,0.0,0.0,0.0,1.0,Vmc,Go-Around,Probable Cause,31-03-1998,1.0,False,Cessna 172M
20001208X06492,Accident,FTW96LA336,1996-08-04,"BROWNWOOD, TX",United States,BWD,BROWNWOOD,Non-Fatal,Substantial,N142P,Beech,E-55,No,2,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,18-02-1997,1.0,False,Beech E-55
20001208X06489,Accident,FTW96LA333,1996-08-04,"CLAYTON, LA",United States,NONE,PRIVATE AIRSTRIP,Non-Fatal,Substantial,N9918M,Emroth-emair,MA-1B,No,1,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,Vmc,Takeoff,Probable Cause,18-02-1997,1.0,False,Emroth-emair MA-1B
20001208X06446,Accident,CHI96LA279,1996-08-04,"THOMPSONVILLE, MI",United States,7Y2,THOMPSONVILLE,Non-Fatal,Substantial,N11EK,Schleicher,ASK-13,No,,Unknown,Personal,0.0,0.0,0.0,1.0,Vmc,Takeoff,Probable Cause,31-03-1998,1.0,False,Schleicher ASK-13
20001208X06440,Accident,CHI96LA272,1996-08-04,"POSEYVILLE, IN",United States,921N,RALPH KOCH,Non-Fatal,Substantial,N3187Z,Maule,MT-7-235,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Landing,Probable Cause,29-04-1997,2.0,False,Maule MT-7-235
20001208X06396,Accident,ANC96LA116,1996-08-04,"TYONEK, AK",United States,,,Non-Fatal,Substantial,N8995D,Piper,PA-18,No,1,Reciprocating,Personal,0.0,0.0,2.0,0.0,Vmc,Go-Around,Probable Cause,23-05-1997,2.0,False,Piper PA-18
20001208X06387,Accident,ANC96FA118,1996-08-05,"NOME, AK",United States,,,Fatal(1),Destroyed,CFRVD,Cessna,P206,No,1,Reciprocating,Personal,1.0,0.0,0.0,0.0,Unk,Cruise,Probable Cause,18-02-1997,1.0,True,Cessna P206
20001208X06618,Accident,SEA96LA177,1996-08-05,"CRANE ISLAND, WA",United States,,CRANE ISLAND (PRIVATE),Non-Fatal,Substantial,N8313Q,Cessna,U206F,No,1,Reciprocating,Unknown,0.0,0.0,0.0,2.0,Vmc,Landing,Probable Cause,23-05-1997,2.0,False,Cessna U206F
20001208X06621,Accident,SEA96LA180,1996-08-05,"KLAMATH FALLS, OR",United States,LMT,KLAMATH FALLS INTL,Non-Fatal,Substantial,N26414,Grumman American,AA-5A,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Go-Around,Probable Cause,23-05-1997,1.0,False,Grumman American AA-5A
20001208X06620,Accident,SEA96LA179,1996-08-05,"CULBERTSON, MT",United States,S85,BIG SKY FIELD,Non-Fatal,Substantial,CGYYF,Stinson,108-3,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,23-05-1997,1.0,False,Stinson 108-3
20001208X06619,Accident,SEA96LA178,1996-08-05,"ASTORIA, OR",United States,AST,ASTORIA REGIONAL,Non-Fatal,Substantial,N2564M,Piper,PA-12,No,1,Reciprocating,Personal,0.0,0.0,1.0,0.0,Vmc,Takeoff,Probable Cause,23-05-1997,1.0,False,Piper PA-12
20001208X06546,Accident,LAX96LA297,1996-08-05,"TRUCKEE, CA",United States,TRK,TRUCKEE TAHOE,Non-Fatal,Substantial,N9218W,Piper,PA-28-235,No,1,Reciprocating,Personal,0.0,0.0,0.0,3.0,Vmc,Landing,Probable Cause,16-12-1996,3.0,False,Piper PA-28-235
20001208X06528,Accident,IAD96LA128,1996-08-05,"AMOS, CANADA",Canada,,FIGUERY SEAPLANE BASE,Non-Fatal,Substantial,N6240K,Republic,RC-3,No,1,Reciprocating,Positioning,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,31-03-1998,1.0,False,Republic RC-3
20001208X06447,Accident,CHI96LA280,1996-08-05,"DRUMMOND ISLAND, MI",United States,Y66,DRUMMOND ISLAND,Non-Fatal,Substantial,N34798,Cessna,177B,No,1,Reciprocating,Personal,0.0,0.0,0.0,3.0,Vmc,Landing,Probable Cause,16-12-1996,3.0,False,Cessna 177B
20001208X06398,Accident,ANC96LA119,1996-08-05,"KING SALMON, AK",United States,,,Non-Fatal,Substantial,N54JK,Aviat,A-1,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Takeoff,Probable Cause,23-05-1997,1.0,False,Aviat A-1
20001208X06491,Accident,FTW96LA335,1996-08-06,"DEER PARK, TX",United States,,,Non-Fatal,Destroyed,N6054Q,Beech,V35B,No,1,Reciprocating,Personal,0.0,1.0,0.0,0.0,Vmc,Descent,Probable Cause,29-04-1997,1.0,True,Beech V35B
20001208X06589,Accident,MIA96LA224,1996-08-06,"PANAMA CITY, FL",United States,PFN,PANAMA CITY-BAY COUNTY IN,Non-Fatal,Substantial,N4478W,Beech,58,No,2,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,29-04-1997,1.0,False,Beech 58
20001208X06399,Accident,ANC96LA120,1996-08-06,"KAKTOVIK, AK",United States,,,Non-Fatal,Substantial,N8536L,Cessna,185,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Approach,Probable Cause,23-05-1997,2.0,False,Cessna 185
20001208X06529,Accident,IAD96LA129,1996-08-07,"ADIRONDACK, NY",United States,,,Non-Fatal,Destroyed,N8428F,Aerofab Inc.,LAKE 250,No,1,Reciprocating,Personal,0.0,0.0,2.0,0.0,Vmc,Climb,Probable Cause,31-03-1998,2.0,True,Aerofab Inc. LAKE 250
20001208X06417,Accident,ATL96LA117,1996-08-07,"DAWSON, GA",United States,,,Non-Fatal,Destroyed,N8672H,Grumman,G164,No,1,Reciprocating,Aerial Application,,,,1.0,Vmc,Takeoff,Probable Cause,08-09-2015,1.0,True,Grumman G164
20001208X06624,Accident,SEA96LA184,1996-08-07,"REXBURG, ID",United States,U11,REXBURG/MADISON COUNTY,Non-Fatal,Substantial,N28765,Grumman American,AA-5B,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,23-05-1997,1.0,False,Grumman American AA-5B
20001208X06612,Accident,SEA96FA182,1996-08-07,"ST. ANTHONY, ID",United States,,HOG HOLLOW (PRIVATE),Fatal(1),Substantial,N9136M,Cessna,182P,No,1,Reciprocating,Personal,1.0,0.0,0.0,0.0,Unk,Landing,Probable Cause,31-03-1998,1.0,False,Cessna 182P
20001208X06576,Accident,MIA96LA206,1996-08-07,"MARKS, MS",United States,,PRIVATE STRIP,Non-Fatal,Substantial,N665U,Grumman,164A,No,1,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,Vmc,Takeoff,Probable Cause,22-10-1996,1.0,False,Grumman 164A
20001208X06568,Accident,LAX96TA298,1996-08-07,"UKIAH, CA",United States,UKI,UKIAH MUNICIPAL,Non-Fatal,Substantial,N499DF,Bell,UH-1H,No,1,Turbo Shaft,Instructional,0.0,0.0,0.0,2.0,Vmc,Landing,Probable Cause,31-10-1997,2.0,False,Bell UH-1H
20001208X06498,Accident,FTW96LA345,1996-08-07,"MUSKOGEE, OK",United States,,,Non-Fatal,Substantial,N8139Z,Cessna,210-5,No,1,Reciprocating,Personal,0.0,0.0,0.0,3.0,Vmc,Cruise,Probable Cause,23-12-1996,3.0,False,Cessna 210-5
20001208X06493,Accident,FTW96LA338,1996-08-07,"WINNSBORO, LA",United States,LS11,LIDDIEVILLE,Non-Fatal,Substantial,N92917,Cessna,A188B,No,1,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,Vmc,Takeoff,Probable Cause,18-02-1997,1.0,False,Cessna A188B
20001208X06449,Accident,CHI96LA283,1996-08-07,"RENSSELAER, IN",United States,RZL,JASPER COUNTY,Non-Fatal,Substantial,N44245,Piper,PA-28-140,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,23-12-1996,1.0,False,Piper PA-28-140
20001208X06448,Accident,CHI96LA281,1996-08-07,"GRANT, NE",United States,,,Non-Fatal,Substantial,N8842H,Grumman-schweizer,G-164,No,1,Reciprocating,Aerial Application,,,,1.0,Vmc,Maneuvering,Probable Cause,08-09-2015,1.0,False,Grumman-schweizer G-164
20001208X06444,Accident,CHI96LA276,1996-08-07,"FLUSHING, MI",United States,,,Non-Fatal,Substantial,N7245D,Piper,PA-22,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Approach,Probable Cause,18-02-1997,1.0,False,Piper PA-22
20001208X06543,Incident,LAX96IA300,1996-08-08,"HONOLULU, HI",United States,HNL,HONOLULU INTERNATIONAL,Incident,Minor,N420EA,Douglas,DC-9-51,No,2,Turbo Fan,Unknown,0.0,0.0,0.0,76.0,Vmc,Landing,Probable Cause,16-12-1996,76.0,False,Douglas DC-9-51
20001208X06425,Accident,CHI96FA284,1996-08-08,"MUNCIE, IN",United States,MIE,DELAWARE CO JOHNSON,Fatal(2),Destroyed,N9137N,Piper,PA-28-181,No,1,Reciprocating,Personal,2.0,0.0,0.0,0.0,Imc,Cruise,Probable Cause,18-02-1997,2.0,True,Piper PA-28-181
20001208X06547,Accident,LAX96LA299,1996-08-08,"CARUTHERS, CA",United States,,,Non-Fatal,Substantial,N8598H,Grumman-schweizer,G-164A,No,1,Reciprocating,Positioning,0.0,0.0,1.0,0.0,Vmc,Takeoff,Probable Cause,25-08-1997,1.0,False,Grumman-schweizer G-164A
20001208X06455,Accident,CHI96LA291,1996-08-08,"PLATTSMOUTH, NE",United States,PMV,PLATTSMOUTH MUNICIPAL,Non-Fatal,Substantial,N3510L,Cessna,150,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,23-12-1996,1.0,False,Cessna 150
20001208X06445,Accident,CHI96LA277,1996-08-08,"FARGO, ND",United States,,,Non-Fatal,Substantial,N1282W,Weatherly,201B,No,1,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,Vmc,Maneuvering,Probable Cause,29-04-1997,1.0,False,Weatherly 201B
20001208X06400,Accident,ANC96LA121,1996-08-08,"ARCTIC VILLAGE, AK",United States,,,Non-Fatal,Substantial,N9730P,Piper,PA-18,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Approach,Probable Cause,23-05-1997,2.0,False,Piper PA-18
20001208X06578,Accident,MIA96LA208,1996-08-09,ATLANTIC OCEAN,ATLANTIC OCEAN,,,Fatal(1),Destroyed,N976WL,Beech,A36,No,1,Reciprocating,Unknown,1.0,0.0,0.0,0.0,Imc,Cruise,Probable Cause,30-06-1997,1.0,True,Beech A36
20001208X06549,Accident,LAX96LA302,1996-08-09,"MODESTO, CA",United States,MOD,MODESTO CITY,Non-Fatal,Destroyed,N6087N,Beech,B23,No,1,Reciprocating,Unknown,0.0,0.0,0.0,2.0,Vmc,Go-Around,Probable Cause,25-08-1997,2.0,True,Beech B23
20001208X06452,Accident,CHI96LA287,1996-08-09,"WELLFLEET, NE",United States,,,Non-Fatal,Destroyed,N6966K,Grumman-schweizer,G-164B,No,1,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,Vmc,Maneuvering,Probable Cause,23-12-1996,1.0,True,Grumman-schweizer G-164B
20001208X06426,Accident,CHI96FA290,1996-08-09,"CHARLOTTE, MI",United States,,,Fatal(2),Destroyed,N85825,Aeronca,11AC,No,1,Reciprocating,Personal,2.0,0.0,0.0,0.0,Vmc,Maneuvering,Probable Cause,21-08-1997,2.0,True,Aeronca 11AC
20001208X06530,Accident,IAD96LA130,1996-08-09,"GAITHERSBURG, MD",United States,GAI,GAITHERSBURG,Non-Fatal,Substantial,N1439T,Piper,PA-32-260,No,1,Reciprocating,Unknown,0.0,0.0,0.0,2.0,Vmc,Takeoff,Probable Cause,31-03-1998,2.0,False,Piper PA-32-260
20001208X06623,Accident,SEA96LA183,1996-08-09,"ENUMCLAW, WA",United States,,,Non-Fatal,Substantial,N738PM,Cessna,172N,No,1,Reciprocating,Aerial Observation,0.0,0.0,1.0,1.0,Vmc,Cruise,Probable Cause,28-02-1997,2.0,False,Cessna 172N
20001208X06581,Accident,MIA96LA211,1996-08-09,"FARMVILLE, NC",United States,,,Non-Fatal,Substantial,N82313,Piper,PA-25-235,No,1,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,Vmc,Cruise,Probable Cause,16-12-1996,1.0,False,Piper PA-25-235
20001208X06496,Accident,FTW96LA343,1996-08-09,"MIDLOTHIAN, TX",United States,T2S6,EAGLES NEST,Non-Fatal,Substantial,N2559R,Piper,PA-28-180,No,1,Reciprocating,Personal,0.0,0.0,1.0,1.0,Vmc,Takeoff,Probable Cause,15-04-1998,2.0,False,Piper PA-28-180
20001208X06418,Accident,ATL96LA118,1996-08-09,"NASHVILLE, TN",United States,BNA,NASHVILLE INTERNATIONAL,Non-Fatal,Substantial,N5291E,Cessna,172N,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Taxi,Probable Cause,18-02-1997,1.0,False,Cessna 172N
20001208X06531,Accident,IAD96LA131,1996-08-10,"GREENFLD TWNSHP, PA",United States,,,Non-Fatal,Destroyed,N6984F,Cessna,150F,No,1,Reciprocating,Instructional,0.0,2.0,0.0,0.0,Vmc,Maneuvering,Probable Cause,31-03-1998,2.0,True,Cessna 150F
20001208X06494,Accident,FTW96LA340,1996-08-10,"HUDSON, CO",United States,,,Non-Fatal,Destroyed,N9862M,Maule,M-4-210C,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Go-Around,Probable Cause,11-11-1996,2.0,True,Maule M-4-210C
20001208X06453,Accident,CHI96LA288,1996-08-10,"WILMOT, WI",United States,WI10,WESTOSHA,Non-Fatal,Destroyed,N1823Q,Beech,23,No,1,Reciprocating,Instructional,0.0,0.0,0.0,2.0,Vmc,Takeoff,Probable Cause,23-12-1996,2.0,True,Beech 23
20001208X06579,Accident,MIA96LA209,1996-08-10,"COTTONDALE, FL",United States,,HELICOPTER TECH. HELIPORT,Non-Fatal,Substantial,N8784F,Hughes,269A,No,1,Reciprocating,Unknown,0.0,1.0,1.0,0.0,Vmc,Maneuvering,Probable Cause,01-02-1997,2.0,False,Hughes 269A
20001208X06614,Accident,SEA96FA186,1996-08-10,"SHELTON, WA",United States,SHN,SANDERSON FIELD,Fatal(1),Substantial,N90865,Let,L-13,No,,Unknown,Personal,1.0,0.0,0.0,0.0,Vmc,Maneuvering,Probable Cause,30-01-1998,1.0,False,Let L-13
20001208X06613,Accident,SEA96FA185,1996-08-10,"MARSING, ID",United States,,,Fatal(2),Substantial,N2836E,Aeronca,7CCM,No,1,Reciprocating,Aerial Observation,2.0,0.0,0.0,0.0,Vmc,Maneuvering,Probable Cause,03-04-1997,2.0,False,Aeronca 7CCM
20001208X06603,Accident,NYC96LA166,1996-08-10,"BEDFORD, MA",United States,BED,HANSCOM FIELD,Non-Fatal,Substantial,N5067C,Bellanca,7ECA,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Landing,Probable Cause,10-12-1996,2.0,False,Bellanca 7ECA
20001208X06601,Accident,NYC96LA164,1996-08-10,"WORCESTER, MA",United States,ORC,WORCESTER MUNICIPAL,Non-Fatal,Substantial,N5431Q,Cessna,152,No,1,Reciprocating,Instructional,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,10-12-1996,1.0,False,Cessna 152
20001208X06551,Accident,LAX96LA304,1996-08-10,"FULLERTON, CA",United States,FUL,FULLERTON MUNICIPAL,Non-Fatal,Substantial,N42ES,Cessna,172N,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,05-09-1997,1.0,False,Cessna 172N
20001208X06550,Accident,LAX96LA303,1996-08-10,"SANTA ANA, CA",United States,,,Non-Fatal,Substantial,N2487G,Cessna,182B,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Descent,Probable Cause,16-12-1996,1.0,False,Cessna 182B
20001208X06401,Accident,ANC96LA122,1996-08-10,"NORTHWAY, AK",United States,,,Non-Fatal,Substantial,N2502B,Aeronca,7BCM,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Maneuvering,Probable Cause,29-08-1997,2.0,False,Aeronca 7BCM
20001208X06580,Accident,MIA96LA210,1996-08-11,"ADEL, GA",United States,,,Fatal(1),Destroyed,N9472G,Bell,47G-4A,No,1,Turbo Shaft,Unknown,1.0,1.0,,,Vmc,Maneuvering,Probable Cause,05-02-1998,2.0,True,Bell 47G-4A
20001208X06522,Accident,IAD96FA132,1996-08-11,"SUMMERSVILLE, WV",United States,I07,SUMMERSVILLE (RADER FLD),Fatal(3),Destroyed,N65632,Cessna,172P,No,1,Reciprocating,Personal,3.0,0.0,0.0,0.0,Vmc,Takeoff,Probable Cause,31-03-1998,3.0,True,Cessna 172P
